window_id,recording_id,true_family,predicted_family,action,classifier_confidence,memory_support,combined_support,novelty_score,classifier_memory_agree,used_repeat,fold_id,strategy,unknown_family,is_unknown
testing/cinnamon/cinnamon_6.csv#256:384,testing/cinnamon/cinnamon_6.csv,spices,spices,recognize,0.9259047338998876,0.2550079679245216,0.9259047338998876,0.07409526610011241,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cinnamon/cinnamon_6.csv#384:512,testing/cinnamon/cinnamon_6.csv,spices,spices,recognize,0.8834263356664941,0.2138615871196245,0.8834263356664941,0.11657366433350591,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cloves/cloves_6.csv#0:128,testing/cloves/cloves_6.csv,spices,spices,recognize,0.8281715264200509,0.09679106360959898,0.8281715264200509,0.17182847357994913,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cloves/cloves_6.csv#128:256,testing/cloves/cloves_6.csv,spices,spices,recognize,0.987451347223963,0.23200777406226109,0.987451347223963,0.012548652776037006,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cloves/cloves_6.csv#256:384,testing/cloves/cloves_6.csv,spices,spices,recognize,0.9892776164355057,0.15429852994051316,0.9892776164355057,0.010722383564494287,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cloves/cloves_6.csv#384:512,testing/cloves/cloves_6.csv,spices,spices,recognize,0.9835411289600826,0.21558462710713738,0.9835411289600826,0.01645887103991739,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cumin/cumin_6.csv#0:128,testing/cumin/cumin_6.csv,spices,spices,recognize,0.999999673534381,0.0006923353992586112,0.999999673534381,3.2646561898275195e-07,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cumin/cumin_6.csv#128:256,testing/cumin/cumin_6.csv,spices,spices,recognize,0.9719360230422562,0.06379101412108905,0.9719360230422562,0.028063976957743764,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cumin/cumin_6.csv#256:384,testing/cumin/cumin_6.csv,spices,spices,recognize,0.9921799350270629,0.11623321413551921,0.9921799350270629,0.00782006497293708,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/cumin/cumin_6.csv#384:512,testing/cumin/cumin_6.csv,spices,spices,recognize,0.9819528853924775,0.09920266247380843,0.9819528853924775,0.018047114607522508,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/ginger/ginger_6.csv#0:128,testing/ginger/ginger_6.csv,spices,spices,recognize,0.9718312103886664,0.304108822079483,0.9718312103886664,0.028168789611333622,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/ginger/ginger_6.csv#128:256,testing/ginger/ginger_6.csv,spices,spices,recognize,0.9726974045035351,0.41269564239104245,0.9726974045035351,0.027302595496464854,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/ginger/ginger_6.csv#256:384,testing/ginger/ginger_6.csv,spices,spices,recognize,0.9820478363936997,0.353806191999787,0.9820478363936997,0.017952163606300253,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/ginger/ginger_6.csv#384:512,testing/ginger/ginger_6.csv,spices,spices,recognize,0.9905545615129596,0.33283104000251235,0.9905545615129596,0.00944543848704038,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/kiwi/kiwi_6.csv#0:128,testing/kiwi/kiwi_6.csv,fruits,vegetables,abstain_unknown,0.5598539193311287,0.5391608210183211,0.5598539193311287,0.4401460806688713,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/kiwi/kiwi_6.csv#128:256,testing/kiwi/kiwi_6.csv,fruits,vegetables,recognize,0.7179878725408847,0.5639766188366313,0.7179878725408847,0.2820121274591153,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/kiwi/kiwi_6.csv#256:384,testing/kiwi/kiwi_6.csv,fruits,vegetables,abstain_unknown,0.5591303137195905,0.7434320446822853,0.5591303137195905,0.44086968628040946,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/kiwi/kiwi_6.csv#384:512,testing/kiwi/kiwi_6.csv,fruits,fruits,abstain_unknown,0.5169315429607805,0.5707466945735764,0.5169315429607805,0.4830684570392195,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/lemon/lemon_6.csv#0:128,testing/lemon/lemon_6.csv,fruits,fruits,recognize,0.9991161787447626,0.005842440524636664,0.9991161787447626,0.0008838212552374491,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/lemon/lemon_6.csv#128:256,testing/lemon/lemon_6.csv,fruits,fruits,abstain_unknown,0.5288362306554416,0.06784156683560169,0.5288362306554416,0.4711637693445584,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/lemon/lemon_6.csv#256:384,testing/lemon/lemon_6.csv,fruits,fruits,recognize,0.6799589923752856,0.08013437707268949,0.6799589923752856,0.32004100762471444,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/lemon/lemon_6.csv#384:512,testing/lemon/lemon_6.csv,fruits,spices,recognize,0.6448298589924344,0.10841266311551696,0.6448298589924344,0.3551701410075656,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mandarin_orange/mandarin_orange_6.csv#0:128,testing/mandarin_orange/mandarin_orange_6.csv,fruits,fruits,recognize,0.9219378904738795,0.1346548479707304,0.9219378904738795,0.07806210952612047,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mandarin_orange/mandarin_orange_6.csv#128:256,testing/mandarin_orange/mandarin_orange_6.csv,fruits,fruits,recognize,0.8721033355617964,0.3380923584608997,0.8721033355617964,0.12789666443820358,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mandarin_orange/mandarin_orange_6.csv#256:384,testing/mandarin_orange/mandarin_orange_6.csv,fruits,fruits,recognize,0.6292746455123512,0.36993475921143787,0.6292746455123512,0.37072535448764876,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mandarin_orange/mandarin_orange_6.csv#384:512,testing/mandarin_orange/mandarin_orange_6.csv,fruits,vegetables,abstain_unknown,0.5668431050304042,0.3438138847627454,0.5668431050304042,0.43315689496959575,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mango/mango_6.csv#0:128,testing/mango/mango_6.csv,fruits,fruits,recognize,0.7198002444250207,0.3797997081529167,0.7198002444250207,0.28019975557497934,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mango/mango_6.csv#128:256,testing/mango/mango_6.csv,fruits,fruits,recognize,0.8395166377884846,0.4143429422653246,0.8395166377884846,0.16048336221151538,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mango/mango_6.csv#256:384,testing/mango/mango_6.csv,fruits,fruits,recognize,0.6520643956346587,0.4997578505717913,0.6520643956346587,0.3479356043653413,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mango/mango_6.csv#384:512,testing/mango/mango_6.csv,fruits,fruits,recognize,0.6956519115053501,0.42404867810500346,0.6956519115053501,0.3043480884946499,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mustard/mustard_6.csv#0:128,testing/mustard/mustard_6.csv,spices,vegetables,recognize,0.7022348173453917,0.4047510637183705,0.7022348173453917,0.2977651826546083,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mustard/mustard_6.csv#128:256,testing/mustard/mustard_6.csv,spices,vegetables,abstain_unknown,0.6030335655371386,0.4806583875032052,0.6030335655371386,0.3969664344628614,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mustard/mustard_6.csv#256:384,testing/mustard/mustard_6.csv,spices,vegetables,abstain_unknown,0.4431334928599355,0.7368050595482654,0.4431334928599355,0.5568665071400645,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/mustard/mustard_6.csv#384:512,testing/mustard/mustard_6.csv,spices,fruits,abstain_unknown,0.3848904916973549,0.572271882741741,0.3848904916973549,0.6151095083026451,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/nutmeg/nutmeg_6.csv#0:128,testing/nutmeg/nutmeg_6.csv,spices,spices,recognize,0.9945749857724717,0.013846729773870699,0.9945749857724717,0.00542501422752828,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/nutmeg/nutmeg_6.csv#128:256,testing/nutmeg/nutmeg_6.csv,spices,spices,recognize,0.9999633267513924,0.05880803297760679,0.9999633267513924,3.6673248607566045e-05,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/nutmeg/nutmeg_6.csv#256:384,testing/nutmeg/nutmeg_6.csv,spices,spices,recognize,0.999869904079749,0.041840371561013515,0.999869904079749,0.00013009592025103878,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/nutmeg/nutmeg_6.csv#384:512,testing/nutmeg/nutmeg_6.csv,spices,spices,recognize,0.9999892771852152,0.1571153388320928,0.9999892771852152,1.0722814784758228e-05,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/peach/peach_6.csv#0:128,testing/peach/peach_6.csv,fruits,fruits,recognize,0.9570048506991795,0.0021744490086075836,0.9570048506991795,0.04299514930082049,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/peach/peach_6.csv#128:256,testing/peach/peach_6.csv,fruits,fruits,recognize,0.994628923084268,0.0024061700875836096,0.994628923084268,0.00537107691573202,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/peach/peach_6.csv#256:384,testing/peach/peach_6.csv,fruits,fruits,recognize,0.9999978391268305,0.0011143371151693172,0.9999978391268305,2.1608731695099692e-06,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/peach/peach_6.csv#384:512,testing/peach/peach_6.csv,fruits,vegetables,recognize,0.9400046464418723,0.00040658696246591904,0.9400046464418723,0.059995353558127684,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/pear/pear_6.csv#0:128,testing/pear/pear_6.csv,fruits,vegetables,abstain_unknown,0.553638795481329,0.30264409030554534,0.553638795481329,0.446361204518671,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/pear/pear_6.csv#128:256,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.661452741150841,0.5236436482683435,0.661452741150841,0.33854725884915904,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/pear/pear_6.csv#256:384,testing/pear/pear_6.csv,fruits,fruits,abstain_unknown,0.560584275435117,0.5112198637614832,0.560584275435117,0.439415724564883,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/pear/pear_6.csv#384:512,testing/pear/pear_6.csv,fruits,vegetables,recognize,0.6267701753345384,0.3884769111110778,0.6267701753345384,0.3732298246654616,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/pineapple/pineapple_6.csv#0:128,testing/pineapple/pineapple_6.csv,fruits,fruits,recognize,0.7600352340475985,0.07245014553357886,0.7600352340475985,0.23996476595240146,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/pineapple/pineapple_6.csv#128:256,testing/pineapple/pineapple_6.csv,fruits,fruits,recognize,0.8230973677636334,0.07104521565503524,0.8230973677636334,0.1769026322363666,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/pineapple/pineapple_6.csv#256:384,testing/pineapple/pineapple_6.csv,fruits,fruits,recognize,0.6388002837354909,0.08385658166788289,0.6388002837354909,0.3611997162645091,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/pineapple/pineapple_6.csv#384:512,testing/pineapple/pineapple_6.csv,fruits,vegetables,abstain_unknown,0.5236818026216518,0.06276510597422812,0.5236818026216518,0.47631819737834824,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/potato/potato_6.csv#0:128,testing/potato/potato_6.csv,vegetables,vegetables,recognize,0.657319398166239,0.15520188809965157,0.657319398166239,0.34268060183376103,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/potato/potato_6.csv#128:256,testing/potato/potato_6.csv,vegetables,vegetables,recognize,0.8241137550140792,0.28443241927306695,0.8241137550140792,0.17588624498592076,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/potato/potato_6.csv#256:384,testing/potato/potato_6.csv,vegetables,vegetables,recognize,0.7896842060047787,0.18735852562089517,0.7896842060047787,0.21031579399522127,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/potato/potato_6.csv#384:512,testing/potato/potato_6.csv,vegetables,vegetables,recognize,0.9117538961649172,0.22739995215451064,0.9117538961649172,0.0882461038350828,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/radish/radish_6.csv#0:128,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.8263466010432645,0.5134614082067511,0.8263466010432645,0.17365339895673548,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/radish/radish_6.csv#128:256,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.8019300389404566,0.640101232692229,0.8019300389404566,0.19806996105954344,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/radish/radish_6.csv#256:384,testing/radish/radish_6.csv,vegetables,fruits,abstain_unknown,0.6171893032662396,0.6614510158548285,0.6171893032662396,0.38281069673376045,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/radish/radish_6.csv#384:512,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.8206669487225484,0.580175208978262,0.8206669487225484,0.17933305127745158,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/radish/radish_6.csv#512:640,testing/radish/radish_6.csv,vegetables,fruits,recognize,0.8594451696446681,0.5160574496034926,0.8594451696446681,0.1405548303553319,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/saffron/saffron_6.csv#0:128,testing/saffron/saffron_6.csv,spices,spices,recognize,0.6344713602744337,0.6212137910454522,0.6344713602744337,0.36552863972556626,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/saffron/saffron_6.csv#128:256,testing/saffron/saffron_6.csv,spices,spices,recognize,0.8643395531706172,0.6690721153258752,0.8643395531706172,0.13566044682938283,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/saffron/saffron_6.csv#256:384,testing/saffron/saffron_6.csv,spices,spices,recognize,0.7358850760339835,0.690539390130335,0.7358850760339835,0.26411492396601655,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/saffron/saffron_6.csv#384:512,testing/saffron/saffron_6.csv,spices,spices,recognize,0.986960979437367,0.47364186454319546,0.986960979437367,0.013039020562632953,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/star_anise/star_anise_6.csv#0:128,testing/star_anise/star_anise_6.csv,spices,spices,recognize,0.9233195198010496,0.48480524454149976,0.9233195198010496,0.07668048019895035,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/star_anise/star_anise_6.csv#128:256,testing/star_anise/star_anise_6.csv,spices,spices,recognize,0.9506540887288422,0.4907235141987441,0.9506540887288422,0.04934591127115784,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/star_anise/star_anise_6.csv#256:384,testing/star_anise/star_anise_6.csv,spices,spices,recognize,0.9655809200533187,0.45358327648423435,0.9655809200533187,0.03441907994668125,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/star_anise/star_anise_6.csv#384:512,testing/star_anise/star_anise_6.csv,spices,spices,recognize,0.9346303206607393,0.41097096761407453,0.9346303206607393,0.06536967933926074,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/strawberry/strawberry_6.csv#0:128,testing/strawberry/strawberry_6.csv,fruits,spices,abstain_unknown,0.6138615962241148,0.551301807513389,0.6138615962241148,0.38613840377588515,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/strawberry/strawberry_6.csv#128:256,testing/strawberry/strawberry_6.csv,fruits,fruits,abstain_unknown,0.5345749871168268,0.5281173931378588,0.5345749871168268,0.4654250128831732,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/strawberry/strawberry_6.csv#256:384,testing/strawberry/strawberry_6.csv,fruits,spices,abstain_unknown,0.48580070000309056,0.6246126650267264,0.48580070000309056,0.5141992999969094,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/strawberry/strawberry_6.csv#384:512,testing/strawberry/strawberry_6.csv,fruits,spices,abstain_unknown,0.6172834503501334,0.5489415233191787,0.6172834503501334,0.38271654964986657,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/strawberry/strawberry_6.csv#512:640,testing/strawberry/strawberry_6.csv,fruits,fruits,abstain_unknown,0.5047065994543215,0.7013003138562128,0.5047065994543215,0.4952934005456785,True,False,outer-2-herbs,confidence_threshold,herbs,False
testing/sweet_potato/sweet_potato_6.csv#0:128,testing/sweet_potato/sweet_potato_6.csv,vegetables,vegetables,recognize,0.9999156889437596,1.9489407031647634e-05,0.9999156889437596,8.43110562404048e-05,False,False,outer-2-herbs,confidence_threshold,herbs,False
testing/sweet_potato/sweet_potato_6.csv#128:256,testing/sweet_potato/sweet_potato_6.csv,vegetables,vegetables,recognize,0.999510307985926,1.9986556565203102e-05,0.999510307985926,0.0004896920140740058,True,False,outer-2-herbs,confidence_threshold,herbs,False
